query_id,template_id,params
multi_block_queries_query083_34.sql,51,"{""N_SSS_A"": ""('2002-01-28',\n                              '2002-04-18',\n                              '2002-09-06',\n                              '2002-10-05')"", ""N_SSS_B"": ""('Books',\n                        'Home')"", ""###_A"": ""45"", ""###_B"": ""54"", ""###_C"": ""33"", ""###_D"": ""62"", ""N_III_A"": ""(9,\n                          18,\n                          23,\n                          50,\n                          62)"", ""N_SSS_C"": ""('2002-01-28',\n                              '2002-04-18',\n                              '2002-09-06',\n                              '2002-10-05')"", ""N_SSS_D"": ""('Books',\n                        'Home')"", ""###_E"": ""45"", ""###_F"": ""54"", ""###_G"": ""33"", ""###_H"": ""62"", ""N_III_B"": ""(9,\n                          18,\n                          23,\n                          50,\n                          62)"", ""N_SSS_E"": ""('2002-01-28',\n                              '2002-04-18',\n                              '2002-09-06',\n                              '2002-10-05')"", ""N_SSS_F"": ""('Books',\n                        'Home')"", ""###_I"": ""45"", ""###_J"": ""54"", ""###_K"": ""33"", ""###_L"": ""62"", ""N_III_C"": ""(9,\n                          18,\n                          23,\n                          50,\n                          62)"", ""^^^_A"": ""3.0"", ""###_M"": ""100"", ""^^^_B"": ""3.0"", ""###_N"": ""100"", ""^^^_C"": ""3.0"", ""###_O"": ""100"", ""^^^_D"": ""3.0"", ""###_P"": ""100""}"
multi_block_queries_query083_44.sql,51,"{""N_SSS_A"": ""('2001-03-16',\n                              '2001-04-24',\n                              '2001-08-06',\n                              '2001-11-16')"", ""N_SSS_B"": ""('Jewelry',\n                        'Women')"", ""###_A"": ""4"", ""###_B"": ""13"", ""###_C"": ""6"", ""###_D"": ""35"", ""N_III_A"": ""(12,\n                          21,\n                          29,\n                          58,\n                          71)"", ""N_SSS_C"": ""('2001-03-16',\n                              '2001-04-24',\n                              '2001-08-06',\n                              '2001-11-16')"", ""N_SSS_D"": ""('Jewelry',\n                        'Women')"", ""###_E"": ""4"", ""###_F"": ""13"", ""###_G"": ""6"", ""###_H"": ""35"", ""N_III_B"": ""(12,\n                          21,\n                          29,\n                          58,\n                          71)"", ""N_SSS_E"": ""('2001-03-16',\n                              '2001-04-24',\n                              '2001-08-06',\n                              '2001-11-16')"", ""N_SSS_F"": ""('Jewelry',\n                        'Women')"", ""###_I"": ""4"", ""###_J"": ""13"", ""###_K"": ""6"", ""###_L"": ""35"", ""N_III_C"": ""(12,\n                          21,\n                          29,\n                          58,\n                          71)"", ""^^^_A"": ""3.0"", ""###_M"": ""100"", ""^^^_B"": ""3.0"", ""###_N"": ""100"", ""^^^_C"": ""3.0"", ""###_O"": ""100"", ""^^^_D"": ""3.0"", ""###_P"": ""100""}"
multi_block_queries_query014_29.sql,68,"{""###_A"": ""1999"", ""###_B"": ""1999"", ""###_C"": ""2"", ""N_SSS_A"": ""('Books',\n                           'Children',\n                           'Men')"", ""###_D"": ""91"", ""###_E"": ""100"", ""###_F"": ""8"", ""###_G"": ""28"", ""###_H"": ""1999"", ""###_I"": ""1999"", ""###_J"": ""2"", ""N_SSS_B"": ""('Books',\n                           'Children',\n                           'Men')"", ""###_K"": ""91"", ""###_L"": ""100"", ""###_M"": ""8"", ""###_N"": ""28"", ""###_O"": ""8"", ""###_P"": ""28"", ""###_Q"": ""1999"", ""###_R"": ""1999"", ""###_S"": ""2"", ""N_SSS_C"": ""('Books',\n                        'Children',\n                        'Men')"", ""###_T"": ""91"", ""###_U"": ""100"", ""###_V"": ""1999"", ""###_W"": ""1999"", ""###_X"": ""2"", ""###_Y"": ""8"", ""###_Z"": ""28"", ""###_AA"": ""1999"", ""###_AB"": ""1999"", ""###_AC"": ""2"", ""###_AD"": ""8"", ""###_AE"": ""28"", ""###_AF"": ""8"", ""###_AG"": ""28"", ""###_AH"": ""1999"", ""###_AI"": ""1999"", ""###_AJ"": ""2"", ""&&&_A"": ""'store'"", ""###_AK"": ""1999"", ""###_AL"": ""1"", ""###_AM"": ""12"", ""###_AN"": ""23"", ""N_SSS_D"": ""('Books',\n                        'Children',\n                        'Men')"", ""###_AO"": ""91"", ""###_AP"": ""100"", ""###_AQ"": ""8"", ""###_AR"": ""28"", ""&&&_B"": ""'store'"", ""###_AS"": ""1999"", ""###_AT"": ""12"", ""###_AU"": ""23"", ""N_SSS_E"": ""('Books',\n                        'Children',\n                        'Men')"", ""###_AV"": ""8"", ""###_AW"": ""28"", ""###_AX"": ""91"", ""###_AY"": ""100"", ""###_AZ"": ""100""}"
spj_queries_query085_82.sql,9,"{""###_A"": ""1999"", ""&&&_A"": ""'S'"", ""&&&_B"": ""'Advanced Degree'"", ""^^^_A"": ""100.00"", ""^^^_B"": ""150.00"", ""&&&_C"": ""'M'"", ""&&&_D"": ""'Primary'"", ""^^^_C"": ""50.00"", ""^^^_D"": ""100.00"", ""&&&_E"": ""'U'"", ""&&&_F"": ""'4 yr Degree'"", ""^^^_E"": ""150.00"", ""^^^_F"": ""200.00"", ""&&&_G"": ""'United States'"", ""N_SSS_A"": ""('MI',\n                         'MO',\n                         'TX')"", ""###_B"": ""100"", ""###_C"": ""200"", ""&&&_H"": ""'United States'"", ""N_SSS_B"": ""('AL',\n                            'KS',\n                            'MS')"", ""###_D"": ""150"", ""###_E"": ""300"", ""&&&_I"": ""'United States'"", ""N_SSS_C"": ""('FL',\n                            'MI',\n                            'MS')"", ""###_F"": ""50"", ""###_G"": ""250""}"
spj_queries_query085_53.sql,9,"{""###_A"": ""2000"", ""&&&_A"": ""'U'"", ""&&&_B"": ""'Advanced Degree'"", ""^^^_A"": ""100.00"", ""^^^_B"": ""150.00"", ""&&&_C"": ""'W'"", ""&&&_D"": ""'4 yr Degree'"", ""^^^_C"": ""50.00"", ""^^^_D"": ""100.00"", ""&&&_E"": ""'S'"", ""&&&_F"": ""'Unknown'"", ""^^^_E"": ""150.00"", ""^^^_F"": ""200.00"", ""&&&_G"": ""'United States'"", ""N_SSS_A"": ""('IN',\n                         'KS',\n                         'SD')"", ""###_B"": ""100"", ""###_C"": ""200"", ""&&&_H"": ""'United States'"", ""N_SSS_B"": ""('GA',\n                            'MN',\n                            'TX')"", ""###_D"": ""150"", ""###_E"": ""300"", ""&&&_I"": ""'United States'"", ""N_SSS_C"": ""('KS',\n                            'OH',\n                            'OK')"", ""###_F"": ""50"", ""###_G"": ""250""}"
spj_queries_query085_60.sql,9,"{""###_A"": ""1999"", ""&&&_A"": ""'U'"", ""&&&_B"": ""'Primary'"", ""^^^_A"": ""100.00"", ""^^^_B"": ""150.00"", ""&&&_C"": ""'M'"", ""&&&_D"": ""'2 yr Degree'"", ""^^^_C"": ""50.00"", ""^^^_D"": ""100.00"", ""&&&_E"": ""'W'"", ""&&&_F"": ""'4 yr Degree'"", ""^^^_E"": ""150.00"", ""^^^_F"": ""200.00"", ""&&&_G"": ""'United States'"", ""N_SSS_A"": ""('AL',\n                         'NE',\n                         'VA')"", ""###_B"": ""100"", ""###_C"": ""200"", ""&&&_H"": ""'United States'"", ""N_SSS_B"": ""('IL',\n                            'NV',\n                            'SD')"", ""###_D"": ""150"", ""###_E"": ""300"", ""&&&_I"": ""'United States'"", ""N_SSS_C"": ""('NJ',\n                            'OH',\n                            'WV')"", ""###_F"": ""50"", ""###_G"": ""250""}"
spj_queries_query085_16.sql,9,"{""###_A"": ""1998"", ""&&&_A"": ""'S'"", ""&&&_B"": ""'Advanced Degree'"", ""^^^_A"": ""100.00"", ""^^^_B"": ""150.00"", ""&&&_C"": ""'U'"", ""&&&_D"": ""'Unknown'"", ""^^^_C"": ""50.00"", ""^^^_D"": ""100.00"", ""&&&_E"": ""'M'"", ""&&&_F"": ""'College'"", ""^^^_E"": ""150.00"", ""^^^_F"": ""200.00"", ""&&&_G"": ""'United States'"", ""N_SSS_A"": ""('AL',\n                         'FL',\n                         'OR')"", ""###_B"": ""100"", ""###_C"": ""200"", ""&&&_H"": ""'United States'"", ""N_SSS_B"": ""('IA',\n                            'MS',\n                            'TX')"", ""###_D"": ""150"", ""###_E"": ""300"", ""&&&_I"": ""'United States'"", ""N_SSS_C"": ""('AR',\n                            'IL',\n                            'ND')"", ""###_F"": ""50"", ""###_G"": ""250""}"
spj_queries_query085_77.sql,9,"{""###_A"": ""2002"", ""&&&_A"": ""'W'"", ""&&&_B"": ""'Primary'"", ""^^^_A"": ""100.00"", ""^^^_B"": ""150.00"", ""&&&_C"": ""'S'"", ""&&&_D"": ""'College'"", ""^^^_C"": ""50.00"", ""^^^_D"": ""100.00"", ""&&&_E"": ""'D'"", ""&&&_F"": ""'Secondary'"", ""^^^_E"": ""150.00"", ""^^^_F"": ""200.00"", ""&&&_G"": ""'United States'"", ""N_SSS_A"": ""('AR',\n                         'CA',\n                         'IA')"", ""###_B"": ""100"", ""###_C"": ""200"", ""&&&_H"": ""'United States'"", ""N_SSS_B"": ""('MS',\n                            'OH',\n                            'TX')"", ""###_D"": ""150"", ""###_E"": ""300"", ""&&&_I"": ""'United States'"", ""N_SSS_C"": ""('MO',\n                            'NC',\n                            'OK')"", ""###_F"": ""50"", ""###_G"": ""250""}"
multi_block_queries_query001_11.sql,54,"{""###_A"": ""1998"", ""###_B"": ""151"", ""###_C"": ""210"", ""^^^_A"": ""1.2"", ""###_D"": ""27"", ""###_E"": ""30"", ""N_SSS_A"": ""('MD',\n                  'OH',\n                  'OK')"", ""N_SSS_B"": ""('W',\n                            'S')"", ""N_SSS_C"": ""('Unknown',\n                              'Unknown')"", ""&&&_A"": ""'F'"", ""###_F"": ""8"", ""###_G"": ""1971"", ""###_H"": ""1977"", ""###_I"": ""100""}"
multi_block_queries_query038_74.sql,70,"{""###_A"": ""1201"", ""###_B"": ""1201"", ""###_C"": ""11"", ""N_III_A"": ""(2,\n                           4,\n                           9,\n                           10)"", ""###_D"": ""70"", ""###_E"": ""129"", ""###_F"": ""2"", ""###_G"": ""22"", ""###_H"": ""1201"", ""###_I"": ""1201"", ""###_J"": ""11"", ""N_III_B"": ""(2,\n                           4,\n                           9,\n                           10)"", ""###_K"": ""70"", ""###_L"": ""129"", ""###_M"": ""2"", ""###_N"": ""22"", ""###_O"": ""1201"", ""###_P"": ""1201"", ""###_Q"": ""11"", ""N_III_C"": ""(2,\n                           4,\n                           9,\n                           10)"", ""###_R"": ""70"", ""###_S"": ""129"", ""###_T"": ""2"", ""###_U"": ""22"", ""###_V"": ""100""}"
multi_block_queries_query014_77.sql,66,"{""###_A"": ""1998"", ""###_B"": ""1998"", ""###_C"": ""2"", ""N_SSS_A"": ""('Children',\n                           'Jewelry',\n                           'Sports')"", ""###_D"": ""62"", ""###_E"": ""71"", ""###_F"": ""80"", ""###_G"": ""100"", ""###_H"": ""1998"", ""###_I"": ""1998"", ""###_J"": ""2"", ""N_SSS_B"": ""('Children',\n                           'Jewelry',\n                           'Sports')"", ""###_K"": ""62"", ""###_L"": ""71"", ""###_M"": ""80"", ""###_N"": ""100"", ""###_O"": ""80"", ""###_P"": ""100"", ""###_Q"": ""1998"", ""###_R"": ""1998"", ""###_S"": ""2"", ""N_SSS_C"": ""('Children',\n                        'Jewelry',\n                        'Sports')"", ""###_T"": ""62"", ""###_U"": ""71"", ""###_V"": ""1998"", ""###_W"": ""1998"", ""###_X"": ""2"", ""###_Y"": ""80"", ""###_Z"": ""100"", ""###_AA"": ""1998"", ""###_AB"": ""1998"", ""###_AC"": ""2"", ""###_AD"": ""80"", ""###_AE"": ""100"", ""###_AF"": ""80"", ""###_AG"": ""100"", ""###_AH"": ""1998"", ""###_AI"": ""1998"", ""###_AJ"": ""2"", ""&&&_A"": ""'store'"", ""###_AK"": ""1998"", ""###_AL"": ""1"", ""###_AM"": ""12"", ""###_AN"": ""21"", ""N_SSS_D"": ""('Children',\n                        'Jewelry',\n                        'Sports')"", ""###_AO"": ""62"", ""###_AP"": ""71"", ""###_AQ"": ""80"", ""###_AR"": ""100"", ""&&&_B"": ""'store'"", ""###_AS"": ""1998"", ""###_AT"": ""12"", ""###_AU"": ""21"", ""N_SSS_E"": ""('Children',\n                        'Jewelry',\n                        'Sports')"", ""###_AV"": ""80"", ""###_AW"": ""100"", ""###_AX"": ""62"", ""###_AY"": ""71"", ""###_AZ"": ""100""}"
multi_block_queries_query014_32.sql,66,"{""###_A"": ""1998"", ""###_B"": ""1998"", ""###_C"": ""2"", ""N_SSS_A"": ""('Books',\n                           'Shoes',\n                           'Sports')"", ""###_D"": ""20"", ""###_E"": ""29"", ""###_F"": ""80"", ""###_G"": ""100"", ""###_H"": ""1998"", ""###_I"": ""1998"", ""###_J"": ""2"", ""N_SSS_B"": ""('Books',\n                           'Shoes',\n                           'Sports')"", ""###_K"": ""20"", ""###_L"": ""29"", ""###_M"": ""80"", ""###_N"": ""100"", ""###_O"": ""80"", ""###_P"": ""100"", ""###_Q"": ""1998"", ""###_R"": ""1998"", ""###_S"": ""2"", ""N_SSS_C"": ""('Books',\n                        'Shoes',\n                        'Sports')"", ""###_T"": ""20"", ""###_U"": ""29"", ""###_V"": ""1998"", ""###_W"": ""1998"", ""###_X"": ""2"", ""###_Y"": ""80"", ""###_Z"": ""100"", ""###_AA"": ""1998"", ""###_AB"": ""1998"", ""###_AC"": ""2"", ""###_AD"": ""80"", ""###_AE"": ""100"", ""###_AF"": ""80"", ""###_AG"": ""100"", ""###_AH"": ""1998"", ""###_AI"": ""1998"", ""###_AJ"": ""2"", ""&&&_A"": ""'store'"", ""###_AK"": ""1998"", ""###_AL"": ""1"", ""###_AM"": ""12"", ""###_AN"": ""2"", ""N_SSS_D"": ""('Books',\n                        'Shoes',\n                        'Sports')"", ""###_AO"": ""20"", ""###_AP"": ""29"", ""###_AQ"": ""80"", ""###_AR"": ""100"", ""&&&_B"": ""'store'"", ""###_AS"": ""1998"", ""###_AT"": ""12"", ""###_AU"": ""2"", ""N_SSS_E"": ""('Books',\n                        'Shoes',\n                        'Sports')"", ""###_AV"": ""80"", ""###_AW"": ""100"", ""###_AX"": ""20"", ""###_AY"": ""29"", ""###_AZ"": ""100""}"
multi_block_queries_query031_36.sql,44,"{""N_SSS_A"": ""('blush',\n                     'steel')"", ""###_A"": ""81"", ""###_B"": ""100"", ""###_C"": ""204"", ""###_D"": ""218"", ""N_SSS_B"": ""('AL',\n                      'OR')"", ""N_SSS_C"": ""('blush',\n                     'steel')"", ""###_E"": ""81"", ""###_F"": ""100"", ""###_G"": ""204"", ""###_H"": ""218"", ""N_SSS_D"": ""('AL',\n                      'OR')"", ""###_I"": ""1"", ""###_J"": ""1999"", ""###_K"": ""2"", ""###_L"": ""1999"", ""###_M"": ""3"", ""###_N"": ""1999"", ""###_O"": ""1"", ""###_P"": ""1999"", ""###_Q"": ""2"", ""###_R"": ""1999"", ""###_S"": ""3"", ""###_T"": ""1999"", ""###_U"": ""0"", ""###_V"": ""0"", ""###_W"": ""0"", ""###_X"": ""0""}"
agg_queries_query018_47.sql,30,"{""N_III_A"": ""(12, 2)"", ""N_III_B"": ""(12, 2)"", ""N_III_C"": ""(12, 2)"", ""N_III_D"": ""(12, 2)"", ""N_III_E"": ""(12, 2)"", ""N_III_F"": ""(12, 2)"", ""&&&_A"": ""'M'"", ""&&&_B"": ""'2 yr Degree'"", ""###_A"": ""1998"", ""###_B"": ""9"", ""N_SSS_A"": ""('MT',\n                   'NH',\n                   'OK')"", ""###_C"": ""62"", ""###_D"": ""67"", ""&&&_C"": ""'Shoes'"", ""###_E"": ""100""}"
agg_queries_query018_59.sql,30,"{""N_III_A"": ""(12, 2)"", ""N_III_B"": ""(12, 2)"", ""N_III_C"": ""(12, 2)"", ""N_III_D"": ""(12, 2)"", ""N_III_E"": ""(12, 2)"", ""N_III_F"": ""(12, 2)"", ""&&&_A"": ""'F'"", ""&&&_B"": ""'Unknown'"", ""###_A"": ""2001"", ""###_B"": ""2"", ""N_SSS_A"": ""('IL',\n                   'MN',\n                   'PA')"", ""###_C"": ""59"", ""###_D"": ""64"", ""&&&_C"": ""'Books'"", ""###_E"": ""100""}"
agg_queries_query018_46.sql,30,"{""N_III_A"": ""(12, 2)"", ""N_III_B"": ""(12, 2)"", ""N_III_C"": ""(12, 2)"", ""N_III_D"": ""(12, 2)"", ""N_III_E"": ""(12, 2)"", ""N_III_F"": ""(12, 2)"", ""&&&_A"": ""'F'"", ""&&&_B"": ""'2 yr Degree'"", ""###_A"": ""1999"", ""###_B"": ""10"", ""N_SSS_A"": ""('NE',\n                   'OK',\n                   'OR')"", ""###_C"": ""66"", ""###_D"": ""71"", ""&&&_C"": ""'Shoes'"", ""###_E"": ""100""}"
agg_queries_query018_23.sql,30,"{""N_III_A"": ""(12, 2)"", ""N_III_B"": ""(12, 2)"", ""N_III_C"": ""(12, 2)"", ""N_III_D"": ""(12, 2)"", ""N_III_E"": ""(12, 2)"", ""N_III_F"": ""(12, 2)"", ""&&&_A"": ""'F'"", ""&&&_B"": ""'4 yr Degree'"", ""###_A"": ""1999"", ""###_B"": ""7"", ""N_SSS_A"": ""('LA',\n                   'MO',\n                   'MS')"", ""###_C"": ""7"", ""###_D"": ""12"", ""&&&_C"": ""'Jewelry'"", ""###_E"": ""100""}"
agg_queries_query018_58.sql,30,"{""N_III_A"": ""(12, 2)"", ""N_III_B"": ""(12, 2)"", ""N_III_C"": ""(12, 2)"", ""N_III_D"": ""(12, 2)"", ""N_III_E"": ""(12, 2)"", ""N_III_F"": ""(12, 2)"", ""&&&_A"": ""'M'"", ""&&&_B"": ""'Advanced Degree'"", ""###_A"": ""1999"", ""###_B"": ""2"", ""N_SSS_A"": ""('AR',\n                   'ID',\n                   'NM')"", ""###_C"": ""41"", ""###_D"": ""46"", ""&&&_C"": ""'Children'"", ""###_E"": ""100""}"
agg_queries_query018_72.sql,30,"{""N_III_A"": ""(12, 2)"", ""N_III_B"": ""(12, 2)"", ""N_III_C"": ""(12, 2)"", ""N_III_D"": ""(12, 2)"", ""N_III_E"": ""(12, 2)"", ""N_III_F"": ""(12, 2)"", ""&&&_A"": ""'F'"", ""&&&_B"": ""'4 yr Degree'"", ""###_A"": ""2001"", ""###_B"": ""2"", ""N_SSS_A"": ""('GA',\n                   'NE',\n                   'OK')"", ""###_C"": ""23"", ""###_D"": ""28"", ""&&&_C"": ""'Women'"", ""###_E"": ""100""}"
agg_queries_query018_0.sql,30,"{""N_III_A"": ""(12, 2)"", ""N_III_B"": ""(12, 2)"", ""N_III_C"": ""(12, 2)"", ""N_III_D"": ""(12, 2)"", ""N_III_E"": ""(12, 2)"", ""N_III_F"": ""(12, 2)"", ""&&&_A"": ""'F'"", ""&&&_B"": ""'College'"", ""###_A"": ""2001"", ""###_B"": ""5"", ""N_SSS_A"": ""('MT',\n                   'OH',\n                   'OR')"", ""###_C"": ""84"", ""###_D"": ""89"", ""&&&_C"": ""'Jewelry'"", ""###_E"": ""100""}"
agg_queries_query018_35.sql,30,"{""N_III_A"": ""(12, 2)"", ""N_III_B"": ""(12, 2)"", ""N_III_C"": ""(12, 2)"", ""N_III_D"": ""(12, 2)"", ""N_III_E"": ""(12, 2)"", ""N_III_F"": ""(12, 2)"", ""&&&_A"": ""'M'"", ""&&&_B"": ""'Unknown'"", ""###_A"": ""2001"", ""###_B"": ""5"", ""N_SSS_A"": ""('AL',\n                   'MS',\n                   'OH')"", ""###_C"": ""6"", ""###_D"": ""11"", ""&&&_C"": ""'Sports'"", ""###_E"": ""100""}"
agg_queries_query018_11.sql,30,"{""N_III_A"": ""(12, 2)"", ""N_III_B"": ""(12, 2)"", ""N_III_C"": ""(12, 2)"", ""N_III_D"": ""(12, 2)"", ""N_III_E"": ""(12, 2)"", ""N_III_F"": ""(12, 2)"", ""&&&_A"": ""'M'"", ""&&&_B"": ""'Advanced Degree'"", ""###_A"": ""1998"", ""###_B"": ""9"", ""N_SSS_A"": ""('NM',\n                   'OH',\n                   'SD')"", ""###_C"": ""24"", ""###_D"": ""29"", ""&&&_C"": ""'Children'"", ""###_E"": ""100""}"
agg_queries_query018_22.sql,30,"{""N_III_A"": ""(12, 2)"", ""N_III_B"": ""(12, 2)"", ""N_III_C"": ""(12, 2)"", ""N_III_D"": ""(12, 2)"", ""N_III_E"": ""(12, 2)"", ""N_III_F"": ""(12, 2)"", ""&&&_A"": ""'F'"", ""&&&_B"": ""'College'"", ""###_A"": ""2000"", ""###_B"": ""1"", ""N_SSS_A"": ""('IN',\n                   'NE',\n                   'PA')"", ""###_C"": ""38"", ""###_D"": ""43"", ""&&&_C"": ""'Women'"", ""###_E"": ""100""}"
agg_queries_query027_63.sql,48,"{""&&&_A"": ""'F'"", ""&&&_B"": ""'S'"", ""&&&_C"": ""'College'"", ""###_A"": ""2002"", ""&&&_D"": ""'TX'"", ""&&&_E"": ""'Children'"", ""###_B"": ""100""}"
agg_queries_query027_79.sql,48,"{""&&&_A"": ""'M'"", ""&&&_B"": ""'U'"", ""&&&_C"": ""'4 yr Degree'"", ""###_A"": ""2000"", ""&&&_D"": ""'IL'"", ""&&&_E"": ""'Sports'"", ""###_B"": ""100""}"
agg_queries_query027_6.sql,48,"{""&&&_A"": ""'M'"", ""&&&_B"": ""'U'"", ""&&&_C"": ""'Secondary'"", ""###_A"": ""2000"", ""&&&_D"": ""'OK'"", ""&&&_E"": ""'Books'"", ""###_B"": ""100""}"
agg_queries_query027_64.sql,48,"{""&&&_A"": ""'F'"", ""&&&_B"": ""'D'"", ""&&&_C"": ""'College'"", ""###_A"": ""1999"", ""&&&_D"": ""'VA'"", ""&&&_E"": ""'Electronics'"", ""###_B"": ""100""}"
agg_queries_query027_84.sql,48,"{""&&&_A"": ""'M'"", ""&&&_B"": ""'M'"", ""&&&_C"": ""'2 yr Degree'"", ""###_A"": ""2002"", ""&&&_D"": ""'NE'"", ""&&&_E"": ""'Children'"", ""###_B"": ""100""}"
agg_queries_query027_11.sql,48,"{""&&&_A"": ""'F'"", ""&&&_B"": ""'S'"", ""&&&_C"": ""'2 yr Degree'"", ""###_A"": ""1998"", ""&&&_D"": ""'OH'"", ""&&&_E"": ""'Music'"", ""###_B"": ""100""}"
agg_queries_query027_1.sql,48,"{""&&&_A"": ""'F'"", ""&&&_B"": ""'D'"", ""&&&_C"": ""'College'"", ""###_A"": ""1999"", ""&&&_D"": ""'IN'"", ""&&&_E"": ""'Electronics'"", ""###_B"": ""100""}"
agg_queries_query027_46.sql,48,"{""&&&_A"": ""'F'"", ""&&&_B"": ""'W'"", ""&&&_C"": ""'College'"", ""###_A"": ""2000"", ""&&&_D"": ""'KY'"", ""&&&_E"": ""'Electronics'"", ""###_B"": ""100""}"
agg_queries_query027_52.sql,48,"{""&&&_A"": ""'F'"", ""&&&_B"": ""'U'"", ""&&&_C"": ""'Unknown'"", ""###_A"": ""2000"", ""&&&_D"": ""'NE'"", ""&&&_E"": ""'Women'"", ""###_B"": ""100""}"
multi_block_queries_query031_76.sql,37,"{""N_SSS_A"": ""('midnight',\n                     'papaya')"", ""###_A"": ""49"", ""###_B"": ""68"", ""###_C"": ""269"", ""###_D"": ""283"", ""N_SSS_B"": ""('AR',\n                      'VA')"", ""N_SSS_C"": ""('midnight',\n                     'papaya')"", ""###_E"": ""49"", ""###_F"": ""68"", ""###_G"": ""269"", ""###_H"": ""283"", ""N_SSS_D"": ""('AR',\n                      'VA')"", ""###_I"": ""1"", ""###_J"": ""2002"", ""###_K"": ""2"", ""###_L"": ""2002"", ""###_M"": ""3"", ""###_N"": ""2002"", ""###_O"": ""1"", ""###_P"": ""2002"", ""###_Q"": ""2"", ""###_R"": ""2002"", ""###_S"": ""3"", ""###_T"": ""2002"", ""###_U"": ""0"", ""###_V"": ""0"", ""###_W"": ""0"", ""###_X"": ""0""}"
agg_queries_query072_45.sql,7,"{""###_A"": ""1"", ""###_B"": ""0"", ""###_C"": ""1"", ""###_D"": ""0"", ""&&&_A"": ""'3 day'"", ""&&&_B"": ""'501-1000'"", ""###_E"": ""2002"", ""&&&_C"": ""'U'"", ""###_F"": ""6"", ""###_G"": ""8"", ""N_SSS_A"": ""('Children',\n                     'Electronics',\n                     'Music')"", ""###_H"": ""28"", ""###_I"": ""48"", ""###_J"": ""100""}"
agg_queries_query072_80.sql,7,"{""###_A"": ""1"", ""###_B"": ""0"", ""###_C"": ""1"", ""###_D"": ""0"", ""&&&_A"": ""'3 day'"", ""&&&_B"": ""'501-1000'"", ""###_E"": ""2001"", ""&&&_C"": ""'W'"", ""###_F"": ""4"", ""###_G"": ""6"", ""N_SSS_A"": ""('Music',\n                     'Shoes',\n                     'Sports')"", ""###_H"": ""60"", ""###_I"": ""80"", ""###_J"": ""100""}"
agg_queries_query072_4.sql,7,"{""###_A"": ""1"", ""###_B"": ""0"", ""###_C"": ""1"", ""###_D"": ""0"", ""&&&_A"": ""'3 day'"", ""&&&_B"": ""'501-1000'"", ""###_E"": ""1999"", ""&&&_C"": ""'D'"", ""###_F"": ""0"", ""###_G"": ""2"", ""N_SSS_A"": ""('Books',\n                     'Jewelry',\n                     'Sports')"", ""###_H"": ""18"", ""###_I"": ""38"", ""###_J"": ""100""}"
agg_queries_query072_47.sql,7,"{""###_A"": ""1"", ""###_B"": ""0"", ""###_C"": ""1"", ""###_D"": ""0"", ""&&&_A"": ""'3 day'"", ""&&&_B"": ""'>10000'"", ""###_E"": ""2001"", ""&&&_C"": ""'U'"", ""###_F"": ""6"", ""###_G"": ""8"", ""N_SSS_A"": ""('Home',\n                     'Men',\n                     'Women')"", ""###_H"": ""2"", ""###_I"": ""22"", ""###_J"": ""100""}"
agg_queries_query072_62.sql,7,"{""###_A"": ""1"", ""###_B"": ""0"", ""###_C"": ""1"", ""###_D"": ""0"", ""&&&_A"": ""'3 day'"", ""&&&_B"": ""'>10000'"", ""###_E"": ""2000"", ""&&&_C"": ""'U'"", ""###_F"": ""5"", ""###_G"": ""7"", ""N_SSS_A"": ""('Home',\n                     'Men',\n                     'Women')"", ""###_H"": ""80"", ""###_I"": ""100"", ""###_J"": ""100""}"
agg_queries_query072_67.sql,7,"{""###_A"": ""1"", ""###_B"": ""0"", ""###_C"": ""1"", ""###_D"": ""0"", ""&&&_A"": ""'3 day'"", ""&&&_B"": ""'>10000'"", ""###_E"": ""2000"", ""&&&_C"": ""'D'"", ""###_F"": ""1"", ""###_G"": ""3"", ""N_SSS_A"": ""('Electronics',\n                     'Jewelry',\n                     'Sports')"", ""###_H"": ""80"", ""###_I"": ""100"", ""###_J"": ""100""}"
agg_queries_query072_13.sql,7,"{""###_A"": ""1"", ""###_B"": ""0"", ""###_C"": ""1"", ""###_D"": ""0"", ""&&&_A"": ""'3 day'"", ""&&&_B"": ""'>10000'"", ""###_E"": ""2000"", ""&&&_C"": ""'U'"", ""###_F"": ""9"", ""###_G"": ""11"", ""N_SSS_A"": ""('Jewelry',\n                     'Music',\n                     'Shoes')"", ""###_H"": ""51"", ""###_I"": ""71"", ""###_J"": ""100""}"
agg_queries_query072_77.sql,7,"{""###_A"": ""1"", ""###_B"": ""0"", ""###_C"": ""1"", ""###_D"": ""0"", ""&&&_A"": ""'3 day'"", ""&&&_B"": ""'>10000'"", ""###_E"": ""2001"", ""&&&_C"": ""'M'"", ""###_F"": ""2"", ""###_G"": ""4"", ""N_SSS_A"": ""('Electronics',\n                     'Home',\n                     'Shoes')"", ""###_H"": ""21"", ""###_I"": ""41"", ""###_J"": ""100""}"
agg_queries_query072_10.sql,7,"{""###_A"": ""1"", ""###_B"": ""0"", ""###_C"": ""1"", ""###_D"": ""0"", ""&&&_A"": ""'3 day'"", ""&&&_B"": ""'1001-5000'"", ""###_E"": ""1999"", ""&&&_C"": ""'S'"", ""###_F"": ""1"", ""###_G"": ""3"", ""N_SSS_A"": ""('Children',\n                     'Electronics',\n                     'Music')"", ""###_H"": ""39"", ""###_I"": ""59"", ""###_J"": ""100""}"
